nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,327,139,1158,11,0,0,0,0,0,52,0,0,0,0,16
1,542,50,962,36,1,0,9,0,1,81,1,12,0,2,6
2,1309,6,166,13,3,1,17,0,1,79,1,23,21,9,54
10,224,28,1397,37,3,0,5,0,0,2,0,7,0,0,0
20,403,80,799,60,2,0,37,0,8,123,81,84,12,12,2
30,573,29,434,26,6,1,79,0,6,339,54,141,1,4,10
40,842,265,409,30,16,0,10,0,19,38,0,20,2,0,52
50,478,8,296,11,11,1,39,0,5,467,76,257,15,39,0
60,1089,34,225,119,14,0,68,0,3,94,0,47,5,5,0
70,456,5,258,6,5,0,56,0,7,467,121,276,14,31,1
80,143,5,439,3,0,0,21,0,0,280,255,250,83,224,0
90,172,2,118,11,1,7,24,0,1,668,148,441,55,41,14
91,16,0,12,2,0,0,1,0,1,47,244,109,586,622,63
92,8,0,4,7,0,1,1,0,0,32,59,64,216,1219,92
100,7,2,29,15,0,0,0,0,1,2,6,55,306,572,708
