nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,8,12,1097,11,0,0,534,0,2,14,0,10,0,0,15
1,21,25,956,25,5,1,604,0,5,26,4,23,0,1,7
2,890,21,103,36,0,2,447,0,16,75,1,19,10,6,77
10,18,41,1415,53,14,0,150,0,9,1,2,0,0,0,0
20,64,49,881,40,9,8,342,2,20,115,127,41,0,3,2
30,62,29,410,12,13,4,659,3,13,328,55,101,0,1,13
40,577,484,288,48,81,27,53,1,26,50,8,5,0,0,55
50,69,27,253,4,10,8,505,3,19,435,164,182,0,18,6
60,36,93,347,70,33,0,992,3,60,51,1,8,1,7,1
70,81,20,192,3,6,4,514,1,15,447,187,176,35,20,2
80,36,7,347,9,0,0,232,2,0,277,366,159,135,126,7
90,52,14,66,10,0,0,191,3,7,707,254,309,42,23,25
91,4,2,2,3,0,0,19,0,2,37,128,199,573,656,78
92,1,1,2,4,0,1,8,0,1,26,30,79,226,1237,87
100,4,2,7,25,0,1,16,0,5,3,12,51,134,497,946
