nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,293,438,897,20,0,3,14,0,2,18,0,2,0,0,16
1,367,289,858,66,0,9,58,0,6,30,2,11,0,2,5
2,1282,19,156,11,0,22,77,0,5,41,0,10,16,2,62
10,106,181,1341,38,0,6,26,0,1,2,0,2,0,0,0
20,324,166,732,20,0,28,157,0,15,87,90,65,7,10,2
30,406,90,409,72,0,27,257,0,23,283,40,80,0,6,10
40,401,436,319,29,0,358,46,0,19,10,0,38,0,0,47
50,246,49,303,105,0,32,201,0,30,487,81,109,8,41,11
60,560,246,185,392,0,5,226,0,29,45,0,5,5,5,0
70,322,24,269,18,0,47,212,0,24,455,91,164,11,65,1
80,93,22,435,13,0,17,73,0,6,329,295,85,76,258,1
90,107,8,127,6,0,31,130,0,16,820,227,122,56,34,19
91,9,0,13,1,0,3,12,0,2,68,202,105,612,598,78
92,4,0,4,2,0,3,9,0,4,25,25,83,229,1196,119
100,4,3,19,16,0,5,74,0,7,0,1,35,248,461,830
