nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,432,254,955,11,0,2,19,0,0,6,0,6,0,0,18
1,415,99,1054,22,1,9,49,0,0,12,2,25,0,2,13
2,1296,19,158,19,4,12,57,0,0,24,1,15,21,9,68
10,132,51,1482,28,0,2,0,0,0,1,0,6,0,0,1
20,448,65,760,51,1,36,81,0,0,60,76,89,16,12,8
30,504,49,465,16,4,45,157,0,0,211,48,178,3,3,20
40,817,300,327,48,13,50,57,0,0,18,0,11,2,0,60
50,311,14,417,9,9,43,144,0,0,242,70,375,19,48,2
60,629,45,478,82,3,30,312,1,0,62,4,17,5,5,30
70,412,7,283,7,3,62,122,0,0,266,103,362,50,23,3
80,135,5,451,2,0,10,58,0,0,155,244,296,134,212,1
90,155,5,120,6,0,22,108,2,0,343,149,632,69,38,54
91,15,1,12,2,0,4,6,0,1,17,221,129,636,593,66
92,5,0,4,2,1,7,5,0,0,12,40,71,295,1169,92
100,7,4,16,5,0,2,0,0,0,1,4,31,336,559,738
