nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,225,701,711,7,2,1,16,0,4,14,0,6,0,0,16
1,310,471,792,16,6,3,47,0,8,29,5,9,0,1,6
2,1268,95,80,17,4,12,63,0,37,28,1,12,13,12,61
10,18,851,765,9,15,10,34,0,0,1,0,0,0,0,0
20,230,459,554,10,22,12,154,0,31,44,119,57,3,6,2
30,370,213,396,7,14,7,267,0,72,202,58,84,1,2,10
40,562,279,157,107,43,353,70,0,38,21,4,17,3,0,49
50,260,115,345,6,7,11,207,0,63,340,183,111,8,47,0
60,346,345,634,15,50,1,241,0,35,25,1,1,4,5,0
70,335,52,259,3,11,16,243,0,64,338,176,113,48,45,0
80,83,44,429,2,0,7,101,0,27,214,394,124,177,101,0
90,116,21,107,13,2,6,242,0,55,597,359,92,46,34,13
91,9,3,8,3,0,2,33,0,5,25,226,102,556,665,66
92,3,2,1,4,0,0,27,0,5,23,22,60,235,1232,89
100,2,15,9,14,0,4,33,0,3,0,4,55,321,570,673
