nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,282,427,940,4,19,4,2,0,1,2,0,7,0,0,15
1,415,166,995,9,56,7,20,0,1,10,4,9,0,2,9
2,1342,40,129,7,19,13,37,0,7,7,0,2,2,10,88
10,97,101,1443,1,35,1,24,0,1,0,0,0,0,0,0
20,396,204,736,9,21,27,106,0,7,26,117,49,0,3,2
30,551,105,409,2,96,24,189,0,2,175,60,79,0,0,11
40,681,597,219,5,22,83,11,0,11,0,7,5,0,0,62
50,403,26,312,0,140,28,171,0,2,337,137,117,2,27,1
60,624,140,349,14,382,5,136,0,18,23,0,1,1,2,8
70,490,20,257,0,41,56,190,0,3,298,153,126,27,39,3
80,165,17,424,0,25,18,62,0,1,235,340,106,160,150,0
90,241,23,110,1,25,9,146,0,18,624,262,106,24,32,82
91,19,7,10,0,1,5,12,0,8,34,157,142,301,846,161
92,9,2,4,3,1,5,8,0,7,12,16,71,168,1294,103
100,7,12,14,2,0,3,8,0,2,0,4,9,75,543,1024
