nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,425,497,651,17,40,6,3,0,39,0,0,3,0,0,22
1,418,310,680,75,63,8,24,22,73,6,4,4,2,1,13
2,977,32,36,121,48,129,68,36,128,4,4,2,12,1,105
10,20,503,442,428,177,2,9,82,40,0,0,0,0,0,0
20,107,174,286,223,200,44,85,179,214,59,112,11,3,0,6
30,112,56,73,116,233,29,82,511,153,206,115,6,0,0,11
40,134,347,2,356,350,106,85,111,108,13,8,2,1,0,80
50,91,63,57,156,61,16,37,370,230,216,355,29,16,6,0
60,54,295,118,165,154,51,367,21,385,42,31,5,0,0,15
70,47,4,1,61,70,21,65,560,179,232,333,58,10,60,2
80,1,11,296,55,63,4,35,128,76,177,501,36,221,89,10
90,7,0,5,15,18,7,23,206,87,403,764,39,53,11,65
91,1,0,2,3,0,2,4,14,16,14,286,66,485,694,116
92,1,0,0,5,0,6,11,5,15,8,82,30,187,1243,110
100,0,6,4,11,2,3,4,2,4,1,42,5,125,290,1204
