nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,63,1621,18,0,0,0,0,0,1,0,0,0,0,0,0
1,386,1297,1,0,0,1,6,0,0,0,0,7,5,0,0
2,0,0,1601,0,0,42,0,0,39,0,0,0,0,0,21
10,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,100,1362,7,0,0,0,6,0,86,0,1,104,37,0,0
30,251,1251,69,0,0,15,2,0,5,4,0,97,9,0,0
40,0,0,1592,0,0,95,0,0,0,0,0,0,0,1,15
50,153,1268,1,0,0,22,29,0,5,0,0,147,78,0,0
60,1687,0,0,0,0,0,0,0,8,0,0,0,0,8,0
70,816,403,24,0,0,13,37,0,207,8,30,134,10,15,6
80,0,940,0,0,0,0,32,0,42,0,0,311,348,30,0
90,468,736,21,0,0,51,35,0,0,2,0,266,118,0,6
91,67,44,0,0,0,0,90,0,14,0,0,168,1317,1,2
92,9,50,2,0,0,10,11,0,41,0,4,52,1199,315,10
100,100,288,59,0,0,60,33,0,124,1,4,50,861,89,34
