nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1642,40,19,0,0,0,0,0,0,0,0,0,0,0,2
1,776,719,0,16,7,100,0,15,0,19,1,43,0,0,7
2,55,0,1536,0,6,49,0,0,0,0,0,0,0,0,57
10,0,29,0,0,0,1674,0,0,0,0,0,0,0,0,0
20,512,609,52,0,70,10,0,41,36,35,33,303,0,1,1
30,289,546,1,0,0,453,0,0,5,0,2,403,0,1,3
40,0,0,114,0,0,1568,0,0,0,0,0,0,0,0,21
50,0,511,6,45,50,314,0,1,0,69,28,667,2,0,10
60,1288,0,0,400,0,0,0,0,15,0,0,0,0,0,0
70,21,159,25,27,27,92,0,711,182,49,79,325,3,1,2
80,311,441,0,0,22,2,0,37,54,1,105,450,36,244,0
90,156,164,13,0,7,144,0,302,0,53,45,716,52,0,51
91,11,0,0,15,1,11,8,27,9,25,124,123,875,298,176
92,2,3,0,0,3,28,1,0,68,7,16,118,393,544,520
100,21,129,28,11,1,19,20,10,35,1,2,80,229,204,913
