nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,235,882,527,7,2,0,9,6,5,14,2,0,0,0,14
1,311,647,616,22,11,5,29,15,6,20,7,2,1,1,10
2,1247,115,78,27,9,14,59,34,10,19,1,4,8,2,76
10,19,1358,252,18,16,0,24,10,0,0,1,0,0,0,5
20,215,680,308,47,35,6,137,67,14,23,76,56,0,27,12
30,331,264,272,108,31,23,300,85,23,136,51,56,0,7,16
40,233,809,131,32,62,6,23,341,7,3,1,8,0,0,47
50,266,157,244,73,21,21,251,115,17,250,128,76,0,61,23
60,355,391,594,10,67,14,188,31,16,2,0,2,3,4,26
70,367,70,114,119,22,27,270,133,25,201,118,162,6,42,27
80,120,104,338,26,0,13,133,53,11,153,305,115,23,305,4
90,211,28,24,60,0,20,311,103,20,417,290,69,46,55,49
91,14,3,2,5,0,1,16,17,3,40,215,97,317,545,428
92,4,2,2,0,1,3,11,15,2,15,20,90,315,917,306
100,4,21,5,51,1,0,13,7,1,0,1,18,79,429,1073
