nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,134,11,1088,26,4,3,413,0,2,5,0,8,0,0,9
1,167,19,937,44,19,6,468,7,5,10,3,12,0,1,5
2,1172,14,86,73,33,10,185,12,20,4,0,14,5,8,67
10,3,12,1411,76,50,2,146,1,2,0,0,0,0,0,0
20,127,15,844,92,100,20,284,33,9,39,107,28,0,4,1
30,281,7,316,99,56,14,573,42,28,159,46,74,0,1,7
40,55,101,225,249,868,74,7,64,8,1,5,5,0,0,41
50,237,7,174,93,63,23,472,57,11,286,112,142,0,19,7
60,475,44,401,86,128,0,508,2,36,9,0,2,1,6,5
70,277,3,84,108,56,31,435,70,30,275,154,142,1,35,2
80,99,2,330,31,7,8,207,57,7,253,329,165,16,187,5
90,170,2,30,54,16,6,260,75,29,559,155,248,37,27,35
91,11,1,4,6,1,3,18,4,5,36,77,225,245,955,112
92,8,0,2,5,3,6,5,3,10,11,53,73,87,1334,103
100,9,10,13,31,2,2,2,0,22,0,11,26,77,511,987
