nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,265,473,637,8,4,3,281,0,1,9,1,5,0,0,16
1,426,246,752,11,15,11,202,4,1,12,5,9,0,1,8
2,342,67,86,24,29,16,1008,9,5,5,1,4,2,7,98
10,137,232,1291,0,28,4,8,1,2,0,0,0,0,0,0
20,195,332,627,12,60,36,213,33,7,15,141,25,0,0,7
30,395,177,210,6,34,18,471,99,17,90,105,64,0,0,17
40,86,877,132,41,381,110,3,10,1,0,1,2,0,0,59
50,357,89,165,2,40,46,331,63,16,190,289,97,0,2,16
60,879,401,145,22,76,1,105,28,8,10,0,0,3,3,22
70,324,70,67,7,33,56,411,149,15,130,326,99,4,3,9
80,118,48,302,4,5,10,180,86,14,100,619,71,63,72,11
90,138,20,25,5,17,23,236,135,33,319,470,148,14,24,96
91,13,2,4,2,5,9,17,9,5,7,222,119,149,860,280
92,3,2,2,2,5,9,8,8,7,5,84,61,124,1222,161
100,1,6,11,15,8,4,6,2,1,0,20,5,36,491,1097
