nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,517,11,1088,48,2,5,1,5,0,9,0,2,0,0,15
1,601,26,935,64,14,9,13,5,3,20,4,2,0,1,6
2,1240,23,93,83,18,28,92,19,3,9,0,10,13,2,70
10,140,37,1375,74,52,10,6,7,1,1,0,0,0,0,0
20,273,66,800,140,57,46,80,38,3,57,103,25,10,2,3
30,507,44,287,244,37,34,174,51,2,218,62,32,5,1,5
40,65,679,214,109,62,422,4,55,5,7,2,23,0,0,56
50,436,34,147,160,35,52,150,71,2,420,89,60,16,27,4
60,895,106,377,115,74,9,77,6,12,18,0,3,5,3,3
70,406,25,58,226,28,90,162,64,2,374,95,47,117,8,1
80,220,9,326,47,5,24,54,58,0,325,272,20,241,102,0
90,194,11,20,92,11,40,128,72,8,774,162,60,89,24,18
91,17,1,3,5,1,7,9,7,3,108,171,51,790,396,134
92,7,5,2,7,2,4,6,1,3,23,31,42,470,964,136
100,4,15,16,37,2,5,6,1,10,0,3,12,261,393,938
