nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3907,437,398,36,27,137
10,1483,2215,515,678,30,21
40,907,2314,823,728,33,137
70,334,842,439,2729,473,125
91,8,34,97,470,3657,676
100,10,28,18,26,611,4249
