nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3768,444,486,93,14,137
10,1311,2015,865,729,1,21
40,428,2163,1396,800,20,135
70,318,441,747,2912,461,63
91,0,28,112,617,3939,246
100,0,27,26,44,954,3891
