nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1138,523,19,1,0,0,0,0,0,11,0,0,0,0,11
1,530,961,0,7,16,118,0,9,1,23,30,0,1,0,7
2,0,0,1585,0,0,0,3,0,45,7,0,0,0,0,63
10,0,1100,0,0,0,602,0,0,0,0,0,1,0,0,0
20,533,606,83,1,110,6,0,137,0,30,178,8,10,0,1
30,257,254,0,0,0,788,0,1,78,30,148,135,1,1,10
40,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0
50,10,298,6,11,89,612,0,26,0,22,232,368,4,21,4
60,1678,0,0,9,0,0,0,0,16,0,0,0,0,0,0
70,150,305,32,25,195,109,0,160,194,71,220,225,0,14,3
80,91,553,0,0,2,11,0,344,2,237,123,46,290,4,0
90,172,83,19,0,8,319,0,257,0,197,8,545,41,2,52
91,14,4,0,0,8,13,6,21,8,99,125,107,1089,127,82
92,2,5,1,3,3,19,7,2,65,5,122,30,655,208,576
100,11,55,38,4,0,5,5,1,84,0,49,49,299,110,993
