nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1604,78,19,0,0,0,2,0,0,0,0,0,0,0,0
1,1110,518,0,0,0,0,70,0,2,0,0,0,3,0,0
2,0,0,1583,0,0,57,0,0,61,0,0,0,0,0,2
10,1639,62,0,1,0,0,0,0,0,0,0,1,0,0,0
20,721,745,8,0,0,0,75,0,83,0,0,26,44,0,1
30,652,878,0,16,0,1,3,0,80,0,0,55,18,0,0
40,0,0,0,0,0,0,0,0,1703,0,0,0,0,0,0
50,405,951,1,9,0,0,225,0,5,0,0,58,49,0,0
60,1582,104,0,0,0,0,0,0,5,0,0,1,0,6,5
70,293,925,11,11,0,19,74,0,158,0,11,83,29,7,82
80,363,620,0,0,0,0,205,0,20,0,0,70,375,15,35
90,291,1007,20,18,0,25,166,0,0,0,0,70,105,0,1
91,12,105,0,4,0,2,106,0,12,0,0,98,1361,2,1
92,2,60,0,7,0,5,30,0,40,0,0,18,1210,255,76
100,96,200,49,5,0,55,131,0,157,0,0,14,886,44,66
