nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,0,1670,6,0,0,0,13,0,14,0,0,0,0,0,0
1,70,1555,0,24,0,0,46,0,1,0,0,2,5,0,0
2,0,0,1424,0,0,0,0,0,257,0,19,0,0,3,0
10,787,560,0,345,0,0,0,3,0,0,0,8,0,0,0
20,0,1394,0,0,0,0,84,0,94,0,0,24,95,12,0
30,469,641,0,257,1,9,4,109,79,0,0,90,25,19,0
40,0,0,0,0,0,0,0,0,1702,0,0,0,0,1,0
50,400,653,0,92,0,8,99,144,6,0,0,166,120,15,0
60,0,1665,0,0,0,0,15,0,8,0,4,8,0,3,0
70,52,919,0,67,0,25,103,69,277,0,7,105,51,28,0
80,0,839,0,0,0,0,206,0,27,0,0,19,468,144,0
90,269,577,18,55,0,10,130,133,26,0,2,252,199,32,0
91,3,56,0,0,0,0,85,2,13,0,3,70,1124,347,0
92,6,38,0,0,0,0,19,0,44,0,15,31,831,719,0
100,27,235,15,0,0,0,150,1,270,0,10,34,694,267,0
