nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,354,839,412,36,20,0,13,0,9,0,0,0,0,0,20
1,546,389,493,76,94,4,22,25,31,4,5,2,0,1,11
2,886,14,63,110,30,4,146,34,296,2,15,10,19,0,74
10,114,403,434,364,364,0,5,15,4,0,0,0,0,0,0
20,98,190,271,221,346,41,62,162,82,46,155,21,3,1,4
30,120,44,66,110,392,45,69,340,72,319,66,46,5,0,9
40,78,147,88,564,543,6,41,27,132,15,0,5,2,1,54
50,102,46,47,100,128,45,17,300,71,561,127,116,31,8,4
60,327,191,135,366,125,0,221,7,273,8,0,11,0,4,35
70,36,4,2,66,170,32,40,422,77,473,137,141,30,70,3
80,19,63,268,44,74,24,20,88,29,289,265,155,295,58,12
90,7,1,4,11,32,7,15,106,28,939,95,317,69,7,65
91,1,0,2,1,2,1,4,9,21,39,62,236,789,337,199
92,1,0,0,12,2,1,9,5,21,16,46,49,340,1001,200
100,5,0,7,18,7,0,2,1,5,1,5,18,128,156,1350
