nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,369,540,696,33,9,6,24,0,6,0,0,2,0,0,18
1,360,334,706,109,39,25,63,14,31,4,1,4,0,1,12
2,881,11,87,128,11,22,207,18,229,8,2,8,15,1,75
10,26,418,509,594,118,5,20,2,11,0,0,0,0,0,0
20,106,151,310,333,163,134,89,69,97,85,118,40,2,2,4
30,76,50,90,228,170,159,110,132,98,479,45,54,4,0,8
40,206,55,162,670,282,89,26,6,142,15,0,5,2,0,43
50,36,87,63,132,80,83,66,159,104,629,82,142,28,11,1
60,195,59,388,158,6,115,512,0,191,5,0,45,1,0,28
70,28,2,5,118,100,87,80,184,90,615,97,192,33,71,1
80,1,7,338,59,18,81,36,38,30,288,193,272,256,49,37
90,7,0,4,16,14,37,23,38,39,875,51,460,70,4,65
91,1,0,2,0,0,0,13,3,22,31,31,280,849,341,130
92,0,0,0,7,0,5,13,1,30,16,30,52,410,992,147
100,3,1,8,13,1,4,1,0,7,1,3,23,164,177,1297
