nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,662,507,435,29,21,1,13,0,14,0,0,2,0,0,19
1,590,303,511,89,91,13,25,7,46,3,7,6,0,1,11
2,884,15,61,117,22,29,104,7,343,4,5,11,13,0,88
10,108,386,420,529,227,1,1,8,22,0,0,1,0,0,0
20,124,147,265,303,267,80,63,76,114,65,164,28,3,1,3
30,116,29,68,215,271,85,71,174,108,412,85,56,3,0,10
40,215,64,63,665,293,80,34,17,196,6,2,10,0,1,57
50,101,39,54,139,91,68,58,152,91,609,160,103,29,8,1
60,363,115,125,261,188,154,242,0,173,0,22,49,2,0,9
70,40,4,2,100,112,57,53,265,112,558,159,134,32,74,1
80,56,3,280,37,70,78,20,32,23,241,293,208,278,75,9
90,9,0,4,18,21,25,16,38,43,905,105,381,77,10,51
91,1,0,2,1,0,4,2,0,29,45,101,207,890,322,99
92,2,0,0,3,3,10,4,1,37,9,58,43,372,1051,110
100,2,1,6,14,0,3,5,0,10,1,5,20,201,206,1229
