nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,285,383,932,25,17,1,32,0,7,0,0,2,0,0,19
1,365,126,921,78,78,15,63,8,24,5,2,5,0,1,12
2,848,2,107,69,17,14,310,8,229,1,2,9,17,0,70
10,31,18,898,471,256,4,5,5,15,0,0,0,0,0,0
20,60,85,402,251,286,103,165,43,97,55,129,18,3,2,4
30,85,15,111,161,310,93,257,109,89,366,42,51,2,0,12
40,162,75,187,519,440,108,38,8,108,9,1,6,0,0,42
50,69,4,100,103,118,102,173,150,91,562,98,97,25,10,1
60,148,66,432,75,89,33,723,0,87,3,28,10,3,0,6
70,30,1,3,70,165,45,252,179,117,506,109,131,28,66,1
80,2,3,349,38,39,76,77,17,31,316,252,197,258,44,4
90,8,0,4,11,27,26,66,41,43,944,87,323,73,5,45
91,1,0,2,1,0,4,16,5,27,33,45,293,942,263,71
92,1,0,0,6,1,4,21,1,33,12,47,42,487,948,100
100,0,0,9,13,2,2,9,0,9,1,5,30,274,112,1237
