nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,352,562,677,42,13,1,28,0,9,0,0,3,0,0,16
1,359,345,678,108,65,20,65,10,26,4,1,10,0,2,10
2,883,24,54,109,15,20,241,11,225,8,5,14,6,6,82
10,7,419,459,543,238,12,14,1,10,0,0,0,0,0,0
20,85,171,269,267,264,95,161,43,113,75,119,33,1,0,7
30,71,55,77,156,242,97,254,118,110,394,55,66,0,0,8
40,226,171,52,478,487,90,28,6,112,7,0,11,0,0,35
50,40,85,54,93,81,108,150,112,136,572,105,142,17,6,2
60,63,45,124,327,64,46,777,2,206,4,22,14,0,0,9
70,22,5,1,97,106,61,230,156,102,519,129,201,14,59,1
80,1,12,322,49,35,64,83,23,25,265,247,254,250,59,14
90,7,0,4,10,29,18,63,20,32,843,97,484,34,8,54
91,1,0,2,0,0,6,10,3,17,35,41,301,849,313,125
92,0,0,1,4,2,5,18,3,17,10,47,51,325,1044,176
100,1,3,7,13,4,1,14,0,9,0,7,29,153,132,1330
