nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,319,632,652,24,11,1,42,0,7,0,0,0,0,0,15
1,490,342,564,78,70,15,84,13,25,7,2,4,1,1,7
2,875,15,65,109,28,32,250,26,189,5,6,5,2,2,94
10,105,401,420,458,254,25,15,9,14,0,0,0,0,0,2
20,71,175,289,230,266,116,164,74,81,66,140,26,2,1,2
30,86,42,78,167,216,175,192,208,78,342,58,51,3,0,7
40,231,136,77,468,464,173,28,9,67,4,4,7,0,0,35
50,81,40,47,107,49,80,162,210,102,477,117,198,23,10,0
60,113,19,140,271,40,52,769,0,200,47,31,8,0,2,11
70,19,2,1,85,84,118,139,257,102,446,147,187,29,87,0
80,2,6,336,38,38,103,55,36,39,206,271,230,251,61,31
90,7,1,4,13,18,27,40,62,43,652,128,586,48,7,67
91,1,0,2,1,0,6,12,2,23,28,72,241,867,320,128
92,1,0,0,1,2,1,15,3,18,10,65,33,423,993,138
100,3,1,8,14,6,1,10,1,6,1,6,12,207,150,1277
