nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,171,703,680,11,11,12,56,1,33,0,0,6,1,0,18
1,285,499,594,52,58,42,75,8,66,3,7,7,0,0,7
2,1014,19,86,29,16,118,117,6,117,2,26,48,14,5,86
10,12,415,403,152,540,48,20,8,73,0,0,22,3,0,7
20,52,183,314,113,236,250,102,42,182,58,124,37,0,2,8
30,51,42,75,96,242,357,177,110,126,317,50,45,0,6,9
40,49,28,74,165,90,1088,22,1,111,1,0,6,0,0,68
50,26,43,47,112,80,144,172,128,131,531,127,133,13,8,8
60,125,70,146,235,27,151,709,1,206,0,6,4,2,0,21
70,20,2,3,55,128,183,175,185,116,503,107,119,9,94,4
80,3,0,332,33,43,141,60,34,23,255,274,192,213,90,10
90,5,0,1,7,15,65,47,49,29,937,123,337,35,11,42
91,0,0,0,0,0,6,18,6,8,39,40,266,682,466,172
92,0,1,0,2,0,19,20,2,6,9,26,35,204,1128,251
100,1,0,4,3,2,6,10,0,8,0,4,17,114,124,1410
