nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,449,445,636,35,21,19,49,1,29,0,0,1,1,0,17
1,497,274,545,108,88,21,83,11,50,5,6,5,0,1,9
2,1060,6,48,82,17,50,154,7,141,0,7,33,15,4,79
10,362,91,327,411,421,12,26,2,26,0,0,21,3,0,1
20,128,95,274,210,332,92,138,35,137,102,136,16,1,2,5
30,70,25,65,162,252,46,258,49,108,558,61,36,5,0,8
40,31,82,49,347,229,637,32,7,232,2,7,2,0,0,46
50,65,12,41,162,68,67,246,69,117,547,139,133,30,6,1
60,71,83,13,440,72,129,669,28,145,2,8,17,6,0,20
70,16,2,1,107,91,48,274,75,108,605,146,140,33,56,1
80,1,0,321,58,47,15,69,11,18,400,252,178,249,68,16
90,5,1,0,16,15,24,93,16,35,901,116,397,47,8,29
91,0,0,0,0,0,8,29,4,15,36,41,193,880,362,135
92,0,2,0,6,2,4,31,0,19,10,37,38,266,1091,197
100,2,1,1,6,4,3,23,1,8,0,7,12,124,118,1393
