nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,235,673,667,22,10,21,47,4,9,0,0,0,0,0,15
1,402,400,588,78,72,22,76,16,29,6,5,1,0,1,7
2,1022,40,86,70,18,81,156,10,70,5,31,20,7,6,81
10,110,384,373,303,375,7,23,23,105,0,0,0,0,0,0
20,60,187,321,168,285,91,124,46,145,110,127,24,5,3,7
30,81,32,73,121,286,63,173,78,102,593,35,53,3,2,8
40,53,46,59,306,169,776,41,12,187,1,2,1,0,0,50
50,41,39,40,141,81,80,177,102,117,645,95,109,27,7,2
60,99,67,72,405,71,128,688,19,94,6,5,17,7,8,17
70,16,5,1,76,121,47,183,110,108,725,92,136,24,57,2
80,5,1,339,45,49,26,73,11,20,406,201,232,217,75,3
90,6,1,0,10,21,24,49,25,31,1046,75,325,46,10,34
91,2,0,0,0,0,4,32,7,9,44,23,247,1005,252,78
92,0,0,0,3,2,5,36,3,13,16,24,52,419,1012,118
100,4,0,3,7,1,4,15,1,6,1,7,12,212,116,1314
