nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1548,106,19,0,0,0,30,0,0,0,0,0,0,0,0
1,1011,349,1,0,0,0,340,0,0,0,0,0,1,0,1
2,0,0,1602,0,0,9,0,0,41,25,22,0,0,0,4
10,0,1690,0,0,0,0,0,5,0,0,0,1,0,0,7
20,678,327,47,0,0,36,603,0,0,0,8,0,4,0,0
30,216,730,0,214,0,0,229,123,81,0,0,74,1,0,35
40,0,0,1461,0,0,211,0,0,0,0,31,0,0,0,0
50,57,630,4,0,0,2,594,232,0,0,0,116,24,0,44
60,1575,0,0,0,0,0,112,0,8,0,0,0,5,3,0
70,523,114,25,25,0,13,527,96,158,0,70,76,34,0,42
80,503,84,0,0,0,0,779,0,19,0,0,0,292,26,0
90,201,308,20,8,2,0,532,255,0,12,13,195,82,0,75
91,18,4,0,7,0,0,319,0,12,0,1,19,1281,31,11
92,3,0,1,5,0,4,128,0,24,1,43,6,1121,363,4
100,47,4,59,18,0,52,404,0,88,17,37,0,860,113,4
