nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3877,334,386,119,36,40,25,125
10,1889,1923,405,343,255,76,10,41
30,507,1496,1597,581,525,84,13,139
50,428,1098,1495,592,992,286,13,38
70,522,425,702,535,1625,990,106,37
90,5,63,243,207,1490,2154,517,263
92,0,18,117,49,83,939,3138,598
100,17,10,47,22,4,398,414,4030
