nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3830,299,314,157,90,130,19,103
10,2006,1462,436,523,352,134,17,12
30,567,1253,1482,616,700,185,17,122
50,577,867,1221,708,923,558,25,63
70,521,432,648,491,1662,1031,97,60
90,14,80,230,217,1325,2222,535,319
92,6,23,70,62,100,1215,2606,860
100,69,41,51,46,22,548,506,3659
