nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3785,322,410,155,94,66,25,85
10,1917,1409,507,611,358,118,11,11
30,528,1150,1738,640,638,149,17,82
50,609,978,1183,687,1053,378,14,40
70,543,510,728,564,1692,771,75,59
90,25,116,294,208,1496,2062,392,349
92,11,36,151,70,179,1303,2365,827
100,63,31,55,54,54,491,390,3804
