nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3839,279,404,123,74,80,28,115
10,1916,1599,537,482,307,82,12,7
30,571,989,1835,628,692,98,17,112
50,550,1003,1458,614,984,275,20,38
70,535,352,734,633,1755,750,132,51
90,5,68,199,256,1702,1874,489,349
92,2,12,112,48,113,855,2892,908
100,14,16,65,14,28,337,443,4025
