nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3854,270,329,137,114,117,27,94
10,2031,1191,581,610,359,140,9,21
30,670,1039,1635,650,646,186,27,89
50,728,824,1268,660,871,509,22,60
70,535,410,747,529,1432,1091,113,85
90,10,81,293,246,1263,2152,553,344
92,19,33,104,82,100,1097,2717,790
100,70,52,75,25,47,455,531,3687
