nan,0.0,10.0,40.0,70.0,91.0,100.0
0,4229,381,145,27,3,157
10,1567,2070,763,475,11,56
40,1368,1122,1552,748,24,128
70,397,429,1154,2410,424,128
91,3,16,155,429,3813,526
100,8,13,47,41,569,4264
