nan,0.0,10.0,40.0,70.0,91.0,100.0
0,4386,220,179,15,3,139
10,1530,1792,687,876,14,43
40,1105,1673,1174,866,23,101
70,432,298,811,2944,355,102
91,7,11,130,565,3320,909
100,36,5,49,28,397,4427
