nan,0.0,10.0,40.0,70.0,91.0,100.0
0,4305,317,122,10,19,169
10,1593,2041,541,688,19,60
40,1177,1125,1633,818,34,155
70,433,569,542,2850,410,138
91,8,3,96,436,3407,992
100,26,13,14,28,391,4470
