nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3864,406,502,18,12,140
10,1644,1908,746,616,5,23
40,1181,2047,748,802,24,140
70,375,566,776,2671,442,112
91,5,20,73,618,3658,568
100,16,37,11,71,715,4092
