nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3856,456,439,35,17,139
10,1642,1903,728,627,14,28
40,1402,1817,758,794,35,136
70,392,551,781,2585,516,117
91,6,21,65,603,3714,533
100,15,38,5,65,729,4090
