nan,0.0,10.0,40.0,70.0,91.0,100.0
0,3816,347,585,28,20,146
10,1619,2036,506,743,9,29
40,1185,1785,915,894,42,121
70,371,685,440,2897,436,113
91,4,14,77,650,3692,505
100,17,29,10,82,701,4103
