nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,178,0,1454,13,10,17,0,14,0,0,0,0,0,0,17
1,276,0,1216,32,66,48,3,32,1,2,16,0,1,0,10
2,844,5,345,50,83,100,28,10,35,3,73,2,3,32,90
10,5,0,1261,27,374,33,0,2,0,0,0,0,0,0,1
20,56,0,679,64,383,101,13,116,5,51,207,19,3,0,6
30,45,0,260,53,624,79,22,184,4,212,143,60,4,0,13
40,35,3,568,114,458,386,1,35,1,4,12,10,2,2,72
50,46,0,232,28,392,65,11,136,7,264,429,52,28,2,11
60,83,1,625,539,48,148,19,101,2,35,6,30,1,0,65
70,30,0,57,44,514,49,21,130,6,293,306,137,37,70,9
80,3,0,384,29,63,25,22,86,2,184,464,96,212,122,11
90,5,0,13,14,131,21,12,56,6,437,662,206,53,26,61
91,1,1,4,0,6,3,3,5,1,18,259,101,555,580,166
92,1,0,2,2,1,5,2,6,5,21,68,27,283,1148,132
100,1,3,54,5,6,7,3,16,2,1,23,1,209,268,1104
