nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,134,1449,1,35,37,1,28,5,0,0,0,0,0,0,13
1,197,1212,1,104,69,7,59,35,1,6,4,1,1,0,6
2,827,214,6,96,29,4,264,76,96,8,8,2,11,0,62
10,0,1100,1,214,319,10,7,52,0,0,0,0,0,0,0
20,15,629,0,210,212,25,150,204,6,119,102,25,4,1,1
30,13,222,0,209,194,19,146,299,1,515,26,48,6,0,5
40,22,477,3,266,717,40,47,58,13,11,0,7,0,0,42
50,10,216,0,109,50,44,127,329,10,594,108,73,31,1,1
60,9,509,0,512,237,2,346,16,4,56,0,1,2,0,9
70,2,38,0,133,34,31,147,359,11,636,71,132,49,59,1
80,1,354,1,51,39,19,61,66,2,420,260,90,308,13,18
90,1,11,0,24,14,7,76,70,10,961,192,222,87,1,27
91,1,3,0,0,0,5,32,11,6,49,143,157,1074,175,47
92,1,0,1,2,2,4,27,11,6,16,17,83,793,677,63
100,1,17,4,16,6,2,29,2,5,1,13,16,515,92,984
