nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,63,1047,421,2,16,113,14,0,0,1,0,7,0,0,19
1,88,964,334,12,35,205,18,6,7,7,2,15,0,2,8
2,809,125,115,31,67,199,111,2,110,9,5,16,4,28,72
10,21,744,307,5,99,506,2,14,2,2,0,0,0,0,1
20,38,411,156,37,60,658,26,7,20,89,10,183,1,2,5
30,18,117,89,119,42,752,35,32,6,307,9,169,0,0,8
40,124,83,32,7,93,1107,46,30,62,13,4,40,0,0,62
50,14,122,95,22,32,595,28,15,28,368,12,353,4,6,9
60,35,176,282,28,207,797,30,0,4,20,0,68,0,0,56
70,5,15,28,80,27,622,44,33,14,313,19,417,15,67,4
80,5,194,157,34,36,191,29,3,0,155,12,617,133,96,41
90,2,7,4,23,3,225,39,4,30,475,17,753,45,19,57
91,0,1,3,3,1,14,7,1,15,31,4,366,848,277,132
92,0,1,0,3,2,11,11,0,8,6,6,160,538,878,79
100,0,1,7,1,1,8,10,0,19,9,0,54,233,227,1133
