nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,100,1358,105,28,54,1,12,0,16,1,0,2,0,0,26
1,130,1183,94,67,109,7,20,17,35,2,6,3,1,1,28
2,645,185,261,98,166,5,25,17,147,5,17,2,4,16,110
10,8,943,107,303,312,6,17,3,1,2,0,0,0,0,1
20,7,535,69,185,342,20,44,103,128,55,179,15,2,0,19
30,10,190,28,208,334,21,46,332,132,220,116,48,0,3,15
40,175,39,124,78,939,65,59,16,96,30,1,3,0,0,78
50,4,192,21,158,115,35,8,238,217,217,425,59,8,1,5
60,0,418,43,147,612,0,215,0,99,48,30,1,4,0,86
70,2,50,2,233,89,30,20,292,181,272,327,100,26,65,14
80,2,270,58,65,72,13,25,81,34,171,522,72,247,54,17
90,1,7,5,22,30,6,6,117,143,403,745,77,63,27,51
91,0,2,2,0,3,0,0,7,27,18,250,90,894,224,186
92,0,0,0,0,5,3,2,2,22,6,49,64,628,754,168
100,0,2,5,0,9,1,5,2,23,2,16,11,353,105,1169
