nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,175,1391,23,31,5,2,23,0,26,1,0,4,0,0,22
1,232,1167,25,72,32,20,45,15,58,4,1,14,0,2,16
2,871,210,33,50,44,6,172,15,177,2,3,13,3,8,96
10,8,1104,84,290,139,9,17,17,31,0,0,3,0,0,1
20,15,608,46,209,156,62,80,105,132,111,46,124,1,0,8
30,30,223,9,179,315,78,97,207,119,329,36,72,0,1,8
40,130,306,117,484,110,155,20,13,229,13,1,54,0,0,71
50,26,196,17,83,198,55,31,215,91,541,49,177,4,14,6
60,78,392,33,368,28,41,198,0,425,4,0,71,1,0,64
70,23,21,4,69,314,61,64,192,72,515,50,217,9,89,3
80,1,334,31,53,44,19,51,52,34,294,63,417,221,78,11
90,6,6,0,14,72,22,17,85,29,881,40,393,58,9,71
91,2,4,1,0,2,4,5,5,10,80,30,247,432,575,306
92,1,2,0,2,0,5,7,1,9,18,19,64,231,1185,159
100,2,34,2,4,0,2,2,1,8,0,1,24,259,215,1149
