nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,33,3,1470,116,38,0,3,0,7,6,0,1,0,0,26
1,51,7,1286,198,76,1,8,0,46,9,0,7,1,2,11
2,109,2,994,190,69,1,9,1,201,14,0,3,9,2,99
10,25,8,1046,475,138,0,0,0,9,0,0,0,0,0,2
20,18,2,568,409,196,4,5,5,220,177,0,89,0,3,7
30,11,2,217,354,308,7,16,19,241,444,0,67,1,4,12
40,106,2,169,938,257,3,9,0,73,19,0,9,0,0,118
50,12,1,207,190,136,13,1,19,323,641,0,99,8,25,28
60,44,10,532,556,296,0,66,0,45,96,0,1,0,0,57
70,9,0,42,253,168,8,2,29,253,681,0,161,15,72,10
80,2,3,334,99,48,7,8,5,80,502,0,309,48,149,109
90,1,0,14,45,28,3,3,7,118,1087,0,260,43,17,77
91,1,0,4,0,4,1,1,0,46,83,5,232,761,302,263
92,0,0,0,4,2,0,2,1,28,28,0,72,486,899,181
100,0,0,23,8,1,1,14,0,43,6,1,12,183,227,1184
