nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3728,409,325,330,18,2,4,126
10,1993,2068,303,190,347,30,2,9
30,766,2355,768,348,510,46,2,147
50,1202,1013,1049,404,1006,203,23,42
70,522,633,819,285,1641,774,233,35
90,19,56,212,136,1629,1677,789,424
92,3,18,37,69,174,606,3397,638
100,24,36,7,16,30,256,557,4016
