nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3762,343,385,266,25,11,14,136
10,1998,2035,315,198,361,17,2,16
30,826,2056,854,380,610,52,12,152
50,1067,984,988,471,1288,77,6,61
70,498,594,609,338,2088,498,251,66
90,21,67,120,103,2076,1382,782,391
92,0,13,55,47,164,712,3363,588
100,18,24,9,12,18,300,594,3967
