nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3784,337,485,158,18,14,5,141
10,2028,1888,522,140,337,23,1,3
30,771,2197,898,303,598,64,8,103
50,878,833,1571,300,1102,196,16,46
70,493,491,812,264,1857,745,266,14
90,18,51,154,101,1774,1749,775,320
92,1,16,57,55,124,675,3518,496
100,24,38,13,9,11,334,565,3948
