nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3817,372,236,361,23,9,4,120
10,1995,2009,302,242,352,32,2,8
30,872,2231,536,380,749,69,4,101
50,884,1261,939,447,1182,157,30,42
70,503,634,513,315,1964,726,261,26
90,19,68,97,127,1868,1461,996,306
92,3,8,42,73,122,498,3682,514
100,24,45,7,16,8,328,602,3912
