nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3766,332,337,342,18,20,6,121
10,2056,1922,309,236,361,42,2,14
30,763,2019,835,446,678,59,6,136
50,1189,918,1071,390,1135,163,28,48
70,507,646,528,299,1928,688,282,64
90,20,83,112,102,1777,1757,753,338
92,0,21,36,51,123,704,3514,493
100,28,33,5,5,15,313,622,3921
