nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3786,323,403,265,19,7,10,129
10,2071,1804,485,228,315,30,3,6
30,765,2007,892,440,679,53,1,105
50,895,862,1464,339,1156,172,13,41
70,508,443,686,384,1932,727,235,27
90,20,49,152,122,1844,1756,671,328
92,3,13,56,57,96,691,3445,581
100,14,37,13,11,6,312,505,4044
