nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3762,332,438,245,16,14,5,130
10,1946,1995,386,291,283,30,1,10
30,880,2026,889,386,593,50,2,116
50,825,936,1379,520,1062,136,12,72
70,497,504,835,341,1799,677,246,43
90,18,48,223,122,1766,1703,695,367
92,3,11,57,58,144,684,3341,644
100,24,39,9,14,9,287,560,4000
