nan,0.0,10.0,30.0,50.0,70.0,90.0,92.0,100.0
0,3795,337,447,195,16,8,8,136
10,2074,1920,340,233,337,17,4,17
30,798,2217,907,305,539,56,8,112
50,1135,1068,1057,318,1172,121,21,50
70,505,579,769,338,1845,601,258,47
90,20,83,167,93,1947,1495,710,427
92,3,17,88,23,133,641,3462,575
100,18,55,9,7,15,337,573,3928
