nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1676,3,17,0,0,0,2,0,0,1,0,0,0,0,4
1,1053,423,78,0,37,0,38,59,0,2,0,3,0,0,10
2,0,0,1578,0,0,0,69,0,28,12,0,0,0,0,16
10,0,0,1524,0,172,0,2,0,0,0,0,0,0,0,5
20,571,608,27,0,0,56,0,278,0,8,54,76,0,1,24
30,280,32,244,240,457,0,165,3,79,130,4,44,1,7,17
40,0,0,442,0,0,1223,0,0,0,0,19,0,0,0,19
50,69,265,136,0,364,3,123,180,0,400,35,78,0,10,40
60,1670,0,0,0,0,0,0,0,11,0,0,0,0,3,19
70,742,21,36,0,41,18,65,205,115,186,153,31,17,48,25
80,691,42,0,0,0,0,95,213,0,22,139,245,201,49,6
90,423,8,66,9,161,0,66,90,0,581,61,139,50,0,49
91,24,2,0,1,0,0,46,14,2,35,162,148,976,88,205
92,1,4,1,0,0,2,34,31,5,4,63,58,647,244,609
100,51,73,46,0,0,15,86,2,15,16,28,42,241,114,974
