nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1665,4,19,0,0,0,0,0,0,0,0,0,0,0,15
1,871,484,78,0,66,0,164,10,0,7,0,7,0,0,16
2,0,0,1586,0,0,0,0,0,45,25,0,0,0,0,47
10,0,0,1439,3,241,0,0,0,0,6,0,1,0,0,13
20,564,542,30,0,0,19,309,10,0,7,42,158,0,7,15
30,275,0,237,190,409,23,116,8,80,227,16,73,0,7,42
40,0,0,825,0,0,740,0,0,1,0,101,0,0,0,36
50,32,195,144,0,317,2,293,10,0,480,5,170,2,34,19
60,1666,0,0,0,0,0,0,22,13,0,0,0,0,1,1
70,511,210,38,2,36,18,184,59,188,224,103,104,1,21,4
80,125,536,0,0,0,0,67,29,52,184,0,415,240,55,0
90,308,46,76,5,125,3,61,36,0,736,11,186,61,3,46
91,21,6,0,0,0,0,54,2,12,32,21,259,1111,96,89
92,1,1,1,2,0,2,41,1,31,5,33,83,681,515,306
100,22,25,43,1,0,2,105,0,102,7,10,35,411,165,775
