nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1544,101,18,0,17,0,0,0,0,0,0,0,0,0,23
1,821,640,45,21,89,4,20,36,0,3,3,9,0,0,12
2,0,0,1218,0,4,327,0,0,44,8,0,1,0,0,101
10,8,433,473,322,454,0,12,0,0,1,0,0,0,0,0
20,356,346,0,0,353,58,1,325,0,80,146,30,0,1,7
30,67,91,8,147,381,113,221,96,78,373,39,67,7,3,12
40,0,0,266,200,38,1108,1,3,0,59,15,0,0,0,13
50,1,158,20,38,177,19,219,242,0,501,128,171,11,6,12
60,1617,5,0,0,33,0,0,0,12,21,6,0,0,0,9
70,18,27,1,13,196,48,72,265,116,560,139,162,51,32,3
80,0,372,0,0,120,18,34,104,0,231,274,219,232,45,54
90,14,4,4,5,31,34,81,61,0,874,80,437,34,3,41
91,0,1,0,0,0,2,31,6,1,29,29,306,1047,154,97
92,0,1,0,0,4,10,50,14,2,1,46,37,459,855,224
100,3,3,5,7,0,13,61,1,8,2,19,28,166,76,1311
