nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1517,47,9,0,2,0,118,0,10,0,0,0,0,0,0
1,1243,70,86,26,12,1,223,30,1,0,3,4,4,0,0
2,0,0,1057,13,0,0,0,0,563,17,48,0,5,0,0
10,53,25,988,346,164,25,0,96,0,0,0,0,2,0,4
20,545,40,2,0,45,0,590,231,91,0,51,94,8,0,6
30,75,13,138,233,25,87,205,574,29,191,64,49,8,0,12
40,0,0,290,0,0,0,0,0,1412,0,0,0,1,0,0
50,140,24,55,43,19,5,165,569,6,378,120,121,48,0,10
60,404,30,0,0,20,0,1203,21,10,0,0,12,3,0,0
70,27,4,7,2,1,11,291,718,219,153,48,102,55,60,5
80,338,2,0,0,8,0,221,356,17,1,42,377,294,41,6
90,9,0,3,8,0,2,60,614,15,450,156,309,61,6,10
91,2,3,0,0,0,0,28,42,13,2,27,317,781,469,19
92,0,0,0,0,0,1,42,14,75,3,13,50,479,1000,26
100,2,0,2,8,9,1,333,42,265,13,57,254,564,150,3
