nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1306,341,15,0,16,0,3,1,0,1,0,0,0,0,20
1,683,753,43,23,105,20,21,24,0,1,3,15,0,0,12
2,0,0,1111,0,6,258,111,0,34,118,0,0,0,0,65
10,2,94,821,205,564,5,11,0,0,1,0,0,0,0,0
20,371,312,0,0,419,103,0,292,0,46,143,11,0,1,5
30,45,91,7,255,434,49,146,154,51,328,39,85,9,1,9
40,0,0,247,50,42,1258,1,2,0,42,7,0,0,0,54
50,3,161,16,64,200,73,175,207,0,470,138,168,19,5,4
60,1567,10,0,0,14,17,0,13,13,50,16,0,0,0,3
70,25,17,1,18,116,48,75,469,117,439,155,130,41,50,2
80,10,364,0,0,95,32,32,155,0,277,333,59,284,61,1
90,35,5,2,9,36,28,42,79,0,842,162,396,31,3,33
91,1,1,0,0,0,1,48,6,2,44,49,262,1075,119,95
92,1,1,0,1,3,10,62,14,8,12,51,41,449,749,301
100,3,1,3,2,2,14,74,4,11,9,21,17,151,69,1322
