nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1325,338,19,0,2,0,0,0,0,0,0,0,0,0,19
1,780,735,24,6,56,24,46,10,0,2,0,2,0,0,18
2,0,0,1268,0,41,52,241,0,44,0,0,0,0,0,57
10,3,495,387,61,751,1,2,0,0,2,0,0,0,0,1
20,409,399,2,0,127,234,195,113,0,20,48,131,3,1,21
30,94,81,7,207,465,34,264,62,80,228,35,112,13,0,21
40,0,0,249,0,0,1208,0,0,155,9,19,0,0,0,63
50,2,167,13,20,146,147,277,115,0,559,23,184,25,5,20
60,1590,15,0,0,1,3,0,0,13,2,0,1,0,0,78
70,13,55,1,29,149,244,154,98,128,155,101,467,27,64,18
80,2,441,0,0,55,53,87,70,14,7,28,593,286,55,12
90,57,5,5,6,29,32,110,37,0,576,13,716,53,0,64
91,5,1,0,0,0,1,93,5,8,0,9,279,1158,78,66
92,1,1,0,1,0,5,87,1,17,1,29,29,621,589,321
100,9,2,5,2,0,5,84,2,24,1,3,13,252,36,1265
