nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1630,31,18,0,4,1,0,0,0,0,0,0,0,0,19
1,963,503,71,17,57,30,19,23,0,4,4,0,0,0,12
2,0,0,1252,0,12,206,73,5,44,16,0,0,0,0,95
10,0,53,847,100,697,4,0,2,0,0,0,0,0,0,0
20,402,385,1,0,191,204,4,257,0,73,154,22,3,1,6
30,107,84,7,218,366,136,152,65,80,377,41,57,3,2,8
40,0,0,732,10,269,454,0,139,0,21,46,0,0,1,31
50,2,148,42,50,133,97,140,197,0,589,131,138,27,6,3
60,1622,0,0,0,0,1,0,0,13,47,0,0,0,0,20
70,30,31,1,16,108,109,73,125,125,645,162,170,49,57,2
80,60,357,0,1,43,43,53,70,0,218,291,233,268,49,17
90,39,2,5,13,19,23,49,58,0,773,116,491,60,4,51
91,10,1,0,0,0,0,48,9,2,16,48,274,998,195,102
92,3,1,0,0,1,6,71,4,8,5,51,46,299,906,302
100,1,7,6,4,2,1,41,0,13,2,16,14,157,92,1347
