nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1638,18,18,1,1,5,1,0,0,2,0,0,0,0,19
1,965,521,35,6,76,38,19,17,0,3,4,1,0,5,13
2,0,0,1275,0,2,207,33,0,41,49,0,0,0,0,96
10,5,82,862,64,675,0,2,13,0,0,0,0,0,0,0
20,442,335,1,1,313,217,7,77,0,138,150,15,0,2,5
30,100,50,9,106,411,52,195,223,76,354,40,64,8,4,11
40,0,0,276,0,0,1352,0,0,0,9,31,0,0,0,35
50,3,168,12,9,180,139,217,175,0,430,135,213,15,6,1
60,1570,1,0,0,0,29,0,0,13,84,0,0,0,0,6
70,28,26,1,4,36,216,76,160,124,600,164,164,35,67,2
80,2,403,0,0,32,100,46,42,4,328,244,183,266,53,0
90,20,1,3,2,17,32,78,68,0,729,99,570,45,3,36
91,10,1,0,0,1,0,44,10,2,23,72,231,1088,140,81
92,4,1,0,1,10,7,65,3,6,4,67,18,405,819,293
100,1,5,5,3,2,9,71,2,10,3,17,18,188,57,1312
