nan,0.0,1.0,2.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,91.0,92.0,100.0
0,1601,51,15,0,7,4,4,1,0,0,0,0,0,0,20
1,838,638,43,10,94,14,20,29,0,2,3,3,0,0,9
2,0,0,1136,0,8,297,133,0,28,31,1,0,0,0,69
10,15,435,480,97,656,0,17,0,0,3,0,0,0,0,0
20,322,421,0,0,303,118,5,292,0,44,171,20,0,1,6
30,71,92,10,188,484,68,164,92,41,371,55,49,9,0,9
40,0,0,226,0,0,1405,0,0,0,5,14,0,0,0,53
50,2,155,21,21,202,45,182,163,0,640,135,108,20,4,5
60,1617,11,0,0,1,13,0,4,13,10,0,3,0,0,31
70,12,42,1,16,104,40,77,272,126,674,158,87,45,42,7
80,1,393,0,0,74,19,24,181,4,128,329,210,292,41,7
90,36,2,2,6,24,25,75,47,0,953,100,319,39,4,71
91,11,1,0,0,0,2,48,3,8,26,28,279,1053,153,91
92,3,2,0,1,1,5,67,14,13,6,56,33,459,783,260
100,3,3,5,1,2,9,75,2,13,6,13,27,197,71,1276
