nan,0.0,10.0,40.0,70.0,91.0,100.0
0,2854,141,1738,68,24,117
10,3235,361,701,555,61,29
40,2693,684,691,674,93,107
70,985,125,985,2178,570,99
91,32,18,63,592,4019,218
100,62,13,7,86,2478,2296
