nan,0.0,10.0,40.0,70.0,91.0,100.0
0,2913,357,1456,76,28,112
10,3344,573,398,544,54,29
40,2822,796,448,681,85,110
70,1094,348,662,2197,565,76
91,38,22,51,669,3880,282
100,66,25,5,54,2530,2262
